Company,Developer,Application / Job #,Division,City/Town,Zip Code,Circuit ID,Substation,"Hybrid
(Y/N)",Related Application/Job #,"PV
(kWAC)","ESS
(kWAC)","WIND
(kWAC)","MT
(kWAC)","SG
(kWAC)","IG
(kWAC)","FW
(kWAC)","FC
(kWAC)","CHP
(kWAC)","GT
(kWAC)","HYDRO
(kWAC)","ICE
(kWAC)","ST
(kWAC)","OTHER
(kWAC)","Metering
(NA / NM / RNM / CDG)","Value Stack
(Y/N)",Start Date,End Date,Calculated Duration,"Application Approved Date 
(Utility)",Start Date (Must Match Application Approved Date),End Date,Calculated Duration,Payment Received Date,Start Date,End Date,Calculated Duration,CESIR cost to customer,CESIR cost to utility,Estimated Costs by Utility,Actual Customer Project Costs,Actual Utility Project Costs,Down Payment Date,Full Payment Date,Construction Start Date,Construction Complete Date,Verification Testing or Final Acceptance Date,Final Letter of Acceptance Date,Project Complete (Y/N),Utility Retention of REC (Y/N)
NYSEG,Great Brook Solar,3126,Oneonta,Sherburne,13460,2303504,NYS-COLUMBUS 220,N,,9.54,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,08/10/2013,09/10/2013,2,09/10/2013,09/10/2013,09/10/2013,1,,,,,,,,,,,,,,,15/11/2013,Y,N
NYSEG,Sherret Chase,3127,Geneva,Waterloo,13165,4201703,NYS-SENECA FALLS 603,N,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,NM,,06/12/2013,,,,,09/12/2013,29686,,,,,,,,,,,,,,02/06/2014,02/06/2014,Y,N
NYSEG,Geotherm Inc.   ,3129,Ithaca,Burdett,14818,4302102,NYS-BURDETT 702,N,,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,09/10/2013,14/10/2013,4,14/10/2013,14/10/2013,14/10/2013,1,,,,,,,,,,,,,,,06/01/2014,Y,N
NYSEG,Renovus Solar,3131,Ithaca,Spencer ,14883,4303001,NYS-DANBY RD 571,N,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/10/2013,15/10/2013,2,15/10/2013,15/10/2013,15/10/2013,1,,,,,,,,,,,,,,,29/04/2014,Y,N
NYSEG,Renovus Solar,3132,Geneva,Freeville,13065,4300303,NYS-SOUTH LANSING 721,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/10/2013,15/10/2013,2,15/10/2013,15/10/2013,15/10/2013,1,,,,,,,,,,,,,,04/06/2015,04/06/2015,Y,N
NYSEG,Monolith Solar Associates,3134,Mechanicville ,Craryville,12521,1204003,NYS-CRARYVILLE 611,N,,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/10/2013,16/10/2013,3,16/10/2013,16/10/2013,16/12/2013,41,,,,,,,,,,,,,,05/10/2015,08/10/2015,Y,N
NYSEG,"Monolith Solar Associates, LLC",3135,Mechanicville ,Craryville,12521,1204003,NYS-CRARYVILLE 611,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/10/2013,15/10/2013,2,15/10/2013,15/10/2013,15/10/2013,1,,,,,,,,,,,,,,07/03/2016,07/03/2016,Y,N
NYSEG,Edge Design & Consulting,3136,Plattsburgh,Chazy,12921,1500817,NYS-HYDE 417,N,,15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/10/2013,16/10/2013,3,16/10/2013,16/10/2013,16/10/2013,1,,,,,,,,,,,,,,,09/09/2014,Y,N
NYSEG,"Sungevity, Inc",3137,Ithaca,Groton,13073,4300802,NYS-PERUVILLE 733,N,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,15/10/2013,17/10/2013,3,17/10/2013,17/10/2013,17/10/2013,1,,,,,,,,,,,,,,,29/04/2014,Y,N
NYSEG,Astrum Solar,3140,Plattsburgh,Plattsburgh,12901,1501766,NYS-SOUTH JUNCTION 466,N,,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,15/10/2013,15/10/2013,1,15/10/2013,15/10/2013,15/10/2013,1,,,,,,,,,,,,,,,08/01/2014,Y,N
NYSEG,Sunrise Solar Solutions,3141,Brewster,Yorktown heights,10598,1105251,NYS-AMAWALK 451,N,,5.085,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,15/10/2013,17/10/2013,3,17/10/2013,17/10/2013,17/10/2013,1,,,,,,,,,,,,,,,15/01/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3143,Ithaca,Spencer,14850,4303001,NYS-DANBY RD 571,N,,13.975,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,15/10/2013,17/10/2013,3,17/10/2013,17/10/2013,17/10/2013,1,,,,,,,,,,,,,,,16/01/2014,Y,N
NYSEG,Distributed Sun,3146,Ithaca,Ithaca,14850,4303601,NYS-SOUTH LANSING TAP 522,N,,1762.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,30/10/2013,,,,,30/10/2013,29661,,,,,,,,,,,,,,25/09/2014,29/09/2014,Y,N
NYSEG,Solar Tech Renewables,3148,Liberty,Monticello,12701,2402229,NYS-MAPLEWOOD 229,N,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,18/10/2013,21/10/2013,2,21/10/2013,21/10/2013,21/10/2013,1,,,,,,,,,,,,,,,09/07/2014,Y,N
NYSEG,Monolith Solar Associates,3149,Mechanicville ,Mechanicville,12118,1206002,NYS-MULBERRY 602,N,,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,21/10/2013,23/10/2013,3,23/10/2013,23/10/2013,23/10/2013,1,,,,,,,,,,,,,,,19/02/2014,Y,N
NYSEG,Monolith Solar Associates,3150,Mechanicville ,Wynantskill,12198,1204401,NYS-COBB HILL TAP 609,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,21/10/2013,23/10/2013,3,23/10/2013,23/10/2013,23/10/2013,1,,,,,,,,,,,,,,,16/09/2014,Y,N
NYSEG,Roof Diagnostics Solar & Elec of NY,3151,Liberty,Walden,12586,2403659,NYS-WALDEN 359,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,21/10/2013,23/10/2013,3,23/10/2013,23/10/2013,23/10/2013,1,,,,,,,,,,,,,,,30/04/2014,Y,N
NYSEG,Solar & Wind FX,3152,Elmira,Branchport,14418,4203897,NYS-FLAT ST 597,N,,4.284,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,13/11/2013,2,13/11/2013,13/11/2013,13/11/2013,1,,,,,,,,,,,,,,,14/07/2014,Y,N
NYSEG,Lotus Energy,3154,Mechanicville ,Ghent,12075,1203502,NYS-MELLONVILLE 151,N,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,25/10/2013,2,25/10/2013,25/10/2013,13/11/2013,13,,,,,,,,,,,,,,16/10/2014,21/10/2014,Y,N
NYSEG,Monolith Solar Associates,3155,Mechanicville ,Ghent,12075,1205402,NYS-KLINE KILL 630,N,,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,22/10/2013,23/10/2013,2,23/10/2013,23/10/2013,23/10/2013,1,,,,,,,,,,,,,,,14/03/2014,Y,N
NYSEG,Novel Approaches,3156,Liberty,Pine Bush,12566,2403658,NYS-WALDEN 358,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,30/10/2013,3,30/10/2013,30/10/2013,30/10/2013,1,,,,,,,,,,,,,,,08/04/2014,Y,N
NYSEG,CIR Electrical Construction Corp,3157,Lancaster,East amherst,14051,3105204,NYS-ROLL RD 524,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,22/10/2013,24/10/2013,3,24/10/2013,24/10/2013,24/10/2013,1,,,,,,,,,,,,,,,08/11/2013,Y,N
NYSEG,"Monolith Solar Associates, LLC",3158,Mechanicville ,Ghent,12075,1205402,NYS-KLINE KILL 630,N,,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,22/10/2013,24/10/2013,3,24/10/2013,24/10/2013,24/10/2013,1,,,,,,,,,,,,,,,16/04/2014,Y,N
NYSEG,Ecovis Inc,3159,Geneva,Seneca Falls ,13148,4201702,NYS-SENECA FALLS 602,N,,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,26/11/2013,02/12/2013,3,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,20/03/2014,Y,N
NYSEG,Revolution Solar,3160,Oneonta,West Winfield ,13491,2306961,NYS-WEST WINFIELD 261,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,30/10/2013,5,30/10/2013,30/10/2013,30/10/2013,1,,,,,,,,,,,,,,,11/03/2014,Y,N
NYSEG,"Sungevity, Inc",3161,Ithaca,Moravia,13118,4300602,NYS-MORAVIA 746,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,31/10/2013,6,31/10/2013,31/10/2013,31/10/2013,1,,,,,,,,,,,,,,,02/05/2014,Y,N
NYSEG,"CNY Solar, Inc.",3162,Oneonta,Deansboro,13328,2304232,NYS-ORISKANY FALLS 142,N,,3.675,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,31/10/2013,6,31/10/2013,31/10/2013,31/10/2013,1,,,,,,,,,,,,,,,11/04/2014,Y,N
NYSEG,"CNY Solar, Inc.",3163,Oneonta,Deansboro,13328,2304232,NYS-ORISKANY FALLS 142,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,31/10/2013,6,31/10/2013,31/10/2013,31/10/2013,1,,,,,,,,,,,,,,,11/04/2014,Y,N
NYSEG,CIR Electrical Construction Corp,3164,Lancaster,East Amherst,14051,3105204,NYS-ROLL RD 524,N,,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,31/10/2013,6,31/10/2013,31/10/2013,31/10/2013,1,,,,,,,,,,,,,,,11/12/2013,Y,N
NYSEG,Tai-Enlighten Power Solutions,3165,Mechanicville ,Petersburgh,12138,1203207,NYS-STEPHENTOWN 622,N,,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,27/03/2015,27/03/2015,1,27/03/2015,27/03/2015,30/03/2015,2,,,,,,,,,,,,,,06/07/2015,07/07/2015,Y,N
NYSEG,American Solar Partners,3167,Lancaster,Marilla,14102,3104101,NYS-STOLLE RD 551,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,31/10/2013,6,31/10/2013,31/10/2013,31/10/2013,1,,,,,,,,,,,,,,,19/12/2013,Y,N
NYSEG,American Solar Partners,3168,Auburn,Jordan,13080,4401301,NYS-JORDAN 613,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,24/10/2013,31/10/2013,6,31/10/2013,31/10/2013,31/10/2013,1,,,,,,,,,,,,,,,18/12/2013,Y,N
NYSEG,Renovus Solar,3170,Elmira,Cayuta ,14824,5202139,NYS-CAYUTA 239,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,01/11/2013,5,01/11/2013,01/11/2013,01/11/2013,1,,,,,,,,,,,,,,,07/03/2014,Y,N
NYSEG,Lotus Energy,3171,Mechanicville ,Hillsdale,12529,1204004,NYS-CRARYVILLE 610,N,,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,01/11/2013,5,01/11/2013,01/11/2013,01/11/2013,1,,,,,,,,,,,,,,,02/06/2014,Y,N
NYSEG,High Peaks Solar,3173,Mechanicville ,Wynantskill,12198,1203301,NYS-WYNANTSKILL 140,N,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,01/11/2013,5,01/11/2013,01/11/2013,01/11/2013,1,,,,,,,,,,,,,,,20/02/2014,Y,N
NYSEG,High Peaks Solar,3174,Mechanicville ,Wynantskill,12198,1203301,NYS-WYNANTSKILL 140,N,,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,01/11/2013,5,01/11/2013,01/11/2013,01/11/2013,1,,,,,,,,,,,,,,,19/03/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3175,Ithaca,Ithaca,14850,4300202,NYS-EAST ITHACA 405,N,,5.805,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,01/11/2013,5,01/11/2013,01/11/2013,01/11/2013,1,,,,,,,,,,,,,,,08/10/2014,Y,N
NYSEG,SunDog Solar,3176,Brewster,Hudson,12534,1205402,NYS-KLINE KILL 630,N,,91.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,04/11/2013,6,04/11/2013,04/11/2013,04/11/2013,1,,,,,,,,,,,,,,27/03/2014,28/03/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3178,Ithaca,Spencer,14883,4301403,NYS-WEST DANBY 530,N,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,04/11/2013,6,04/11/2013,04/11/2013,04/11/2013,1,,,,,,,,,,,,,,,04/09/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3179,Ithaca,Willseyville,13864,4303001,NYS-DANBY RD 571,N,,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,28/10/2013,04/11/2013,6,04/11/2013,04/11/2013,04/11/2013,1,,,,,,,,,,,,,,,03/04/2014,Y,N
NYSEG,Renovus Solar,3181,Ithaca,Ithaca ,14850,4300202,NYS-EAST ITHACA 405,N,,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,29/10/2013,04/11/2013,5,04/11/2013,04/11/2013,04/11/2013,1,,,,,,,,,,,,,,,21/04/2014,Y,N
NYSEG,"Triangle Electric Systems, Inc.",3182,Plattsburgh,Chazy,12921,1500817,NYS-HYDE 417,N,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,29/10/2013,04/11/2013,5,04/11/2013,04/11/2013,04/11/2013,1,,,,,,,,,,,,,,,03/02/2014,Y,N
NYSEG,EMG International LLC,3183,Hornell,Perry ,14530,5301861,NYS-SILVER SPRINGS 261,N,,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NM,,05/08/2014,05/08/2014,1,05/08/2014,05/08/2014,19/10/2014,53,,,,,,,,,,,,,,,19/10/2015,Y,N
NYSEG,"Sungevity, Inc",3185,Liberty,Pine Bush,12566,2403659,NYS-WALDEN 359,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,30/10/2013,05/11/2013,5,05/11/2013,05/11/2013,05/11/2013,1,,,,,,,,,,,,,,,03/02/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3187,Ithaca,Freeville,13068,4301001,NYS-DRYDEN 734,N,,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,31/10/2013,05/11/2013,4,05/11/2013,05/11/2013,05/11/2013,1,,,,,,,,,,,,,,,22/04/2014,Y,N
NYSEG,"Sungevity, Inc",3188,Liberty,Narrowsburg,12764,2400435,NYS-COCHECTON CENTER 350,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,31/10/2013,,,,,05/11/2013,29665,,,,,,,,,,,,,,14/03/2014,14/03/2014,Y,N
NYSEG,Green Hybrid Energy Solutions,3189,Brewster,Mahopac,10541,1107733,NYS-UNION VALLEY 433,N,,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,31/10/2013,05/11/2013,4,05/11/2013,05/11/2013,05/11/2013,1,,,,,,,,,,,,,,,25/02/2014,Y,N
NYSEG,Green Hybrid Energy Solutions,3190,Brewster,Mahopac,10541,1107733,NYS-UNION VALLEY 433,N,,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,31/10/2013,05/11/2013,4,05/11/2013,05/11/2013,06/11/2013,2,,,,,,,,,,,,,,,04/06/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3191,Lancaster,Clarence Center ,14032,3105202,NYS-ROLL RD 529,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,01/11/2013,06/11/2013,4,06/11/2013,06/11/2013,06/11/2013,1,,,,,,,,,,,,,,,03/04/2014,Y,N
NYSEG,Roof Diagnostics Solar & Elec of NY,3192,Brewster,Carmel,10512,1106575,NYS-WEST PATTERSON 475,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,01/11/2013,06/11/2013,4,06/11/2013,06/11/2013,22/11/2013,12,,,,,,,,,,,,,,,03/04/2014,Y,N
NYSEG,Roof Diagnostics Solar & Elec of NY,3193,Brewster,Putnam valley ,10579,1105115,NYS-ADAMS CORNERS 412,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,04/11/2013,,,,,20/11/2013,29675,,,,,,,,,,,,,,,11/06/2014,Y,N
NYSEG,Halco Energy,3194,Hornell,Warsaw,14569,5302381,NYS-WARSAW 381,N,,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,04/11/2013,06/11/2013,3,06/11/2013,06/11/2013,06/11/2013,1,,,,,,,,,,,,,,,19/03/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3195,Ithaca,Ithaca ,14850,4303001,NYS-DANBY RD 571,N,,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,05/11/2013,07/11/2013,3,07/11/2013,07/11/2013,07/11/2013,1,,,,,,,,,,,,,,,23/06/2015,Y,N
NYSEG,"Sungevity, Inc",3196,Ithaca,Ithaca ,14850,4300202,NYS-EAST ITHACA 405,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,05/11/2013,07/11/2013,3,07/11/2013,07/11/2013,07/11/2013,1,,,,,,,,,,,,,,,06/05/2014,Y,N
NYSEG,Edge Design & Consulting,3197,Plattsburgh,Cadyville,12918,1501901,NYS-MILL C 125,N,,15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,12/11/2013,1,12/11/2013,12/11/2013,12/11/2013,1,,,,,,,,,,,,,,,30/01/2014,Y,N
NYSEG,"Triangle Electric Systems, Inc.",3198,Plattsburgh,Plattsburgh,12901,1505002,NYS-TOM MILLER RD 478,N,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,05/11/2013,07/11/2013,3,07/11/2013,07/11/2013,07/11/2013,1,,,,,,,,,,,,,,,17/03/2014,Y,N
NYSEG,American Solar Partners,3199,Lancaster,Elma,14059,3102201,NYS-BLOSSOM 312,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,05/11/2013,07/11/2013,3,07/11/2013,07/11/2013,07/11/2013,1,,,,,,,,,,,,,,,03/04/2014,Y,N
NYSEG,Berger Quality Electric Contracting,3200,Liberty,Smallwood ,12778,2403252,NYS-WHITE LAKE 290,N,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,05/11/2013,07/11/2013,3,07/11/2013,07/11/2013,07/11/2013,1,,,,,,,,,,,,,,,21/02/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3201,Ithaca,Ithaca,14850,4300205,NYS-EAST ITHACA 404,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,08/11/2013,12/11/2013,2,12/11/2013,12/11/2013,12/11/2013,1,,,,,,,,,,,,,,,13/06/2014,Y,N
NYSEG,Halco Energy,3203,Ithaca,Trumansburg,14886,4301702,NYS-TRUMANSBURG 747,N,,4.905,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,08/11/2013,12/11/2013,2,12/11/2013,12/11/2013,12/11/2013,1,,,,,,,,,,,,,,,23/01/2014,Y,N
NYSEG,Astrum Solar,3206,Lancaster,Depew,14043,3103103,NYS-DICK RD 392,N,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,13/11/2013,2,13/11/2013,13/11/2013,13/11/2013,1,,,,,,,,,,,,,,17/03/2014,17/03/2014,Y,N
NYSEG,Arista Power,3207,Geneva,Waterloo,13165,4201103,NYS-LEHIGH ST 603,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,,,,,13/11/2013,29670,,,,,,,,,,,,,,10/01/2014,10/01/2014,Y,N
NYSEG,Solar Liberty Energy Systems,3210,Ithaca,Ithaca ,14850,4303001,NYS-DANBY RD 571,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,14/11/2013,3,14/11/2013,14/11/2013,14/11/2013,1,,,,,,,,,,,,,,,15/04/2014,Y,N
NYSEG,Solar City Corp,3211,Liberty,Pine Bush,12566,2403659,NYS-WALDEN 359,N,,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,14/11/2013,3,14/11/2013,14/11/2013,14/11/2013,1,,,,,,,,,,,,,,,04/03/2014,Y,N
NYSEG,Taitem Engineering,3212,Ithaca,Ithaca ,14850,4300104,NYS-CAYUGA HEIGHTS 601,N,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,12/11/2013,14/11/2013,3,14/11/2013,14/11/2013,04/12/2013,13,,,,,,,,,,,,,,16/09/2014,17/09/2014,Y,N
NYSEG,Astrum Solar,3214,Elmira,Horseheads,14845,5201601,NYS-RIDGE RD 501,N,,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/11/2013,15/11/2013,2,15/11/2013,15/11/2013,15/11/2013,1,,,,,,,,,,,,,,,18/03/2014,Y,N
NYSEG,Solar City Corp,3216,Mechanicville ,Stephentown,12168,1203806,NYS-WEST LEBANON 166,N,,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/11/2013,15/11/2013,2,15/11/2013,15/11/2013,15/11/2013,1,,,,,,,,,,,,,,,29/07/2014,Y,N
NYSEG,CIR Electrical Construction Corp,3217,Lancaster,East amherst,14051,3105204,NYS-ROLL RD 524,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/11/2013,15/11/2013,2,15/11/2013,15/11/2013,15/11/2013,1,,,,,,,,,,,,,,,18/12/2013,Y,N
NYSEG,CIR Electrical Construction Corp,3218,Lancaster,East amherst,14051,3105204,NYS-ROLL RD 524,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/11/2013,15/11/2013,2,15/11/2013,15/11/2013,15/11/2013,1,,,,,,,,,,,,,,,18/12/2013,Y,N
NYSEG,Hayes Electric ,3219,Ithaca,Ithaca ,14850,4301502,NYS-WEST HILL 610,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,14/11/2013,18/11/2013,3,18/11/2013,18/11/2013,18/11/2013,1,,,,,,,,,,,,,,,16/12/2013,Y,N
NYSEG,TAG Mechanical,3221,Auburn,Marcellus ,13108,4401401,NYS-MARCELLUS 626,N,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,18/11/2013,19/11/2013,2,19/11/2013,19/11/2013,19/11/2013,1,,,,,,,,,,,,,,,06/01/2014,Y,N
NYSEG,Taitem Engineering,3222,Ithaca,Ithaca ,14850,4301502,NYS-WEST HILL 610,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,18/11/2013,19/11/2013,2,19/11/2013,19/11/2013,19/11/2013,1,,,,,,,,,,,,,,,22/01/2014,Y,N
NYSEG,Halco Energy,3223,Auburn,Cayuga ,13034,4400101,NYS-CAYUGA 631,N,,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,18/11/2013,19/11/2013,2,19/11/2013,19/11/2013,19/11/2013,1,,,,,,,,,,,,,,,21/04/2014,Y,N
NYSEG,National Solar Technologies,3225,Lancaster,Depew ,14043,3103107,NYS-DICK RD 396,N,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,19/11/2013,20/11/2013,2,20/11/2013,20/11/2013,20/11/2013,1,,,,,,,,,,,,,,,20/06/2014,Y,N
NYSEG,"Finlo, LLC",3226,Ithaca,Ithaca ,14850,4300902,NYS-ETNA 709,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,20/11/2013,20/11/2013,1,20/11/2013,20/11/2013,20/11/2013,1,,,,,,,,,,,,,,,07/01/2014,Y,N
NYSEG,Solar & Wind FX,3227,Elmira,Branchport,14418,4203897,NYS-FLAT ST 597,N,,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,20/11/2013,21/11/2013,2,21/11/2013,21/11/2013,21/11/2013,1,,,,,,,,,,,,,,,05/09/2014,Y,N
NYSEG,ETM Solar Works,3228,Binghamton,Owego,13827,8102002,NYS-BODLE HILL 646,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,04/12/2013,04/12/2013,1,04/12/2013,04/12/2013,04/12/2013,1,,,,,,,,,,,,,,,08/04/2014,Y,N
NYSEG,ETM Solar Works,3229,Ithaca,Brooktondale,14817,4301101,NYS-BROOKTONDALE 531,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,20/11/2013,21/11/2013,2,21/11/2013,21/11/2013,09/01/2014,31,,,,,,,,,,,,,,,04/02/2015,Y,N
NYSEG,ETM Solar Works,3233,Elmira,Horseheads,14845,5201607,NYS-RIDGE RD 307,N,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,04/12/2013,04/12/2013,1,04/12/2013,04/12/2013,04/12/2013,1,,,,,,,,,,,,,,,25/04/2014,Y,N
NYSEG,Great Brook Solar,3234,Oneonta,Norwich,13815,2305412,NYS-SOUTH NEW BERLIN 012,N,,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,22/11/2013,25/11/2013,2,25/11/2013,25/11/2013,25/11/2013,1,,,,,,,,,,,,,,,20/05/2014,Y,N
NYSEG,Halco Energy,3235,Ithaca,Trumansburg,14886,4301702,NYS-TRUMANSBURG 747,N,,11.925,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,25/11/2013,25/11/2013,1,25/11/2013,25/11/2013,25/11/2013,1,,,,,,,,,,,,,,,27/01/2014,Y,N
NYSEG,"Sungevity, Inc",3237,Liberty,Callicoon Center ,12724,2401611,NYS-JEFFERSONVILLE 111,N,,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,25/11/2013,02/12/2013,4,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,08/05/2014,Y,N
NYSEG,Taitem Engineering,3238,Ithaca,Ithaca,14850,4302302,NYS-FOURTH ST 782,N,,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,25/11/2013,02/12/2013,4,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,07/02/2014,Y,N
NYSEG,"Sungevity, Inc",3239,Mechanicville ,Petersburgh,12138,1203207,NYS-STEPHENTOWN 622,N,,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,26/11/2013,02/12/2013,3,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,07/05/2014,Y,N
NYSEG,"Sungevity, Inc",3240,Liberty,Long Eddy,12760,2404401,NYS-FREMONT-ACIDALIA TAP 352,N,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,26/11/2013,02/12/2013,3,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,19/06/2014,Y,N
NYSEG,"Sungevity, Inc",3241,Oneonta,Deposit,13754,2307390,NYS-DEPOSIT 290,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,26/11/2013,02/12/2013,3,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,11/06/2014,Y,N
NYSEG,Taitem Engineering,3242,Ithaca,Newfield,14867,4301403,NYS-WEST DANBY 530,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NM,,27/11/2013,02/12/2013,2,02/12/2013,02/12/2013,02/12/2013,1,,,,,,,,,,,,,,,11/04/2014,Y,N
